timestamp_ms,device_id,protocol,direction,packet_size,airtime_ms,success,qos_class,energy_mj
7918545.371175375,0,mqtt_sn,downlink,9,40.388000000000005,True,normal,0.0
7918515.327175375,0,novel_lpwan,downlink,10,78.976,True,normal,0.0
7918608.259175375,0,coap,downlink,11,80.576,True,normal,0.0
9275727.632647606,55,novel_lpwan,downlink,48,262.752,True,normal,0.0
9275867.352647606,55,coap,downlink,49,141.376,True,normal,0.0
9275833.808647607,55,mqtt_sn,downlink,47,259.852,True,normal,0.0
9500642.442425804,23,novel_lpwan,downlink,12,22.544,True,normal,0.0
9500672.486425804,23,mqtt_sn,downlink,11,80.576,True,normal,0.0
9500735.374425804,23,coap,downlink,13,43.98800000000001,True,normal,0.0
9809347.129246702,39,novel_lpwan,downlink,10,21.544,True,normal,0.0
9809582.525246702,39,coap,downlink,11,80.576,True,normal,0.0
9809548.981246702,39,mqtt_sn,downlink,9,289.104,True,normal,0.0
10033270.872547092,13,novel_lpwan,downlink,48,40.544,True,normal,0.0
10033377.048547093,13,mqtt_sn,downlink,47,40.044,False,normal,0.0
10033410.592547093,13,coap,downlink,49,41.044,True,normal,0.0
10316841.67643774,6,novel_lpwan,downlink,9,40.388000000000005,True,normal,0.0
10317043.52843774,6,mqtt_sn,downlink,8,20.544,True,normal,0.0
10317160.90443774,6,coap,downlink,10,41.288000000000004,True,normal,0.0
10758490.624391891,77,mqtt_sn,downlink,8,20.544,True,normal,0.0
10758553.512391891,77,coap,downlink,10,21.544,True,normal,0.0
10758288.772391891,77,novel_lpwan,downlink,9,289.104,True,normal,0.0
11324073.255815415,72,mqtt_sn,downlink,47,40.044,True,normal,0.0
11324136.143815415,72,coap,downlink,49,76.388,False,normal,0.0
11512527.294877717,84,novel_lpwan,downlink,10,41.288000000000004,True,normal,0.0
11512750.846877718,84,coap,downlink,11,22.044,True,normal,0.0
11512633.470877718,84,mqtt_sn,downlink,9,149.65200000000002,True,normal,0.0
11865245.39777942,50,novel_lpwan,downlink,9,77.376,True,normal,0.0
11865351.57377942,50,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
11865385.11777942,50,coap,downlink,10,78.976,True,normal,0.0
11889455.30709343,76,novel_lpwan,downlink,48,75.488,True,normal,0.0
11889657.15909343,76,mqtt_sn,downlink,47,138.176,True,normal,0.0
11889774.53509343,76,coap,downlink,49,76.388,False,normal,0.0
11893080.546049988,72,novel_lpwan,downlink,48,40.544,True,normal,0.0
12102472.927806938,43,novel_lpwan,downlink,48,40.544,True,normal,0.0
12103206.835806938,43,mqtt_sn,downlink,47,40.044,False,normal,0.0
12103269.723806938,43,coap,downlink,49,41.044,True,normal,0.0
12280660.545459248,13,coap,downlink,49,265.652,True,normal,0.0
12280513.125459248,13,novel_lpwan,downlink,48,491.904,True,normal,0.0
12280543.169459248,13,mqtt_sn,downlink,47,486.704,True,normal,0.0
12760446.66187746,62,novel_lpwan,downlink,48,262.752,True,normal,0.0
12760648.51387746,62,mqtt_sn,downlink,47,138.176,True,normal,0.0
12760711.401877461,62,coap,downlink,49,497.10400000000004,True,normal,0.0
13435359.194722777,13,mqtt_sn,downlink,47,40.044,True,normal,0.0
13435329.150722777,13,novel_lpwan,downlink,48,139.776,True,normal,0.0
13435476.570722777,13,coap,downlink,49,76.388,True,normal,0.0
13555349.297933383,96,novel_lpwan,downlink,48,40.544,True,normal,0.0
13555732.001933383,96,mqtt_sn,downlink,47,138.176,True,normal,0.0
13555794.889933383,96,coap,downlink,49,265.652,False,normal,0.0
13884034.953021804,79,mqtt_sn,downlink,11,42.188,True,normal,0.0
13883928.777021803,79,novel_lpwan,downlink,12,158.352,True,normal,0.0
13884097.841021804,79,coap,downlink,13,43.98800000000001,True,normal,0.0
13985069.602482876,0,novel_lpwan,downlink,9,21.044,True,normal,0.0
13985452.306482876,0,mqtt_sn,downlink,8,20.544,True,normal,0.0
13985515.194482876,0,coap,downlink,10,21.544,True,normal,0.0
14030510.611058291,11,novel_lpwan,downlink,9,40.388000000000005,True,normal,0.0
14030600.74305829,11,coap,downlink,10,21.544,True,normal,0.0
14030567.19905829,11,mqtt_sn,downlink,8,146.752,True,normal,0.0
14501805.284143055,8,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
14502187.988143055,8,mqtt_sn,downlink,11,22.044,True,normal,0.0
14502221.532143055,8,coap,downlink,13,43.98800000000001,True,normal,0.0
14916997.579603365,48,coap,downlink,49,76.388,True,normal,0.0
14916880.203603365,48,mqtt_sn,downlink,47,259.852,True,normal,0.0
14916774.027603364,48,novel_lpwan,downlink,48,491.904,True,normal,0.0
15454806.938624969,98,novel_lpwan,downlink,48,75.488,True,normal,0.0
15455008.790624969,98,mqtt_sn,downlink,47,138.176,True,normal,0.0
15455427.894624969,98,coap,downlink,49,41.044,True,normal,0.0
15865957.83332842,88,novel_lpwan,downlink,9,21.044,True,normal,0.0
15866105.25332842,88,coap,downlink,10,78.976,True,normal,0.0
15866679.40932842,88,mqtt_sn,downlink,8,20.544,True,normal,0.0
16767382.830176003,5,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
16767276.654176002,5,novel_lpwan,downlink,9,149.65200000000002,True,normal,0.0
16767500.206176003,5,coap,downlink,10,21.544,True,normal,0.0
16980247.37961546,88,novel_lpwan,downlink,48,40.544,True,normal,0.0
16980353.55561546,88,mqtt_sn,downlink,47,40.044,True,normal,0.0
16980416.44361546,88,coap,downlink,49,41.044,True,normal,0.0
17050073.494596988,74,mqtt_sn,downlink,11,42.188,True,normal,0.0
17050107.038596988,74,coap,downlink,13,161.252,True,normal,0.0
18602455.18471204,52,novel_lpwan,downlink,12,22.544,True,normal,0.0
18602837.88871204,52,mqtt_sn,downlink,11,22.044,True,normal,0.0
18602900.77671204,52,coap,downlink,13,43.98800000000001,False,normal,0.0
18999273.22931902,78,novel_lpwan,downlink,10,152.55200000000002,True,normal,0.0
18999336.81731902,78,coap,downlink,11,155.452,True,normal,0.0
19566960.611739133,78,mqtt_sn,downlink,9,40.388000000000005,False,normal,0.0
19966451.287034247,85,novel_lpwan,downlink,9,40.388000000000005,True,normal,0.0
19966481.331034247,85,mqtt_sn,downlink,8,20.544,True,normal,0.0
19966544.219034247,85,coap,downlink,10,78.976,True,normal,0.0
20062016.873553235,69,mqtt_sn,downlink,47,74.58800000000001,True,normal,0.0
20061960.285553236,69,novel_lpwan,downlink,48,262.752,True,normal,0.0
20062435.977553234,69,coap,downlink,49,265.652,True,normal,0.0
20611658.11616731,85,novel_lpwan,downlink,9,21.044,True,normal,0.0
20611714.70416731,85,mqtt_sn,downlink,8,146.752,True,normal,0.0
20612133.80816731,85,coap,downlink,10,78.976,True,normal,0.0
20771366.142321806,41,mqtt_sn,downlink,8,20.544,True,normal,0.0
20771336.098321807,41,novel_lpwan,downlink,9,149.65200000000002,True,normal,0.0
20772166.550321806,41,coap,downlink,10,78.976,True,normal,0.0
21418190.620676287,47,novel_lpwan,downlink,9,21.044,True,normal,0.0
21418573.324676286,47,mqtt_sn,downlink,8,20.544,True,normal,0.0
21418636.212676287,47,coap,downlink,10,41.288000000000004,True,normal,0.0
22669599.504173636,42,novel_lpwan,downlink,9,149.65200000000002,True,normal,0.0
22669801.35617364,42,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
22669834.900173638,42,coap,downlink,10,21.544,True,normal,0.0
23109437.976548783,8,novel_lpwan,downlink,48,75.488,True,normal,0.0
23109690.172548782,8,coap,downlink,49,41.044,True,normal,0.0
23109468.020548783,8,mqtt_sn,downlink,47,486.704,True,normal,0.0
23298868.7068093,72,novel_lpwan,downlink,48,40.544,True,normal,0.0
23298974.8828093,72,mqtt_sn,downlink,47,40.044,True,normal,0.0
23299775.2908093,72,coap,downlink,49,265.652,True,normal,0.0
23674901.210449517,39,coap,downlink,10,41.288000000000004,True,normal,0.0
23674867.666449517,39,mqtt_sn,downlink,8,283.904,True,normal,0.0
24259201.974852122,39,novel_lpwan,downlink,9,289.104,True,normal,0.0
25242218.138946425,82,novel_lpwan,downlink,10,41.288000000000004,True,normal,0.0
25242274.726946425,82,mqtt_sn,downlink,9,40.388000000000005,True,normal,0.0
25242693.830946423,82,coap,downlink,11,80.576,True,normal,0.0
25570112.530247696,66,novel_lpwan,downlink,10,41.288000000000004,True,normal,0.0
25570142.574247696,66,mqtt_sn,downlink,9,21.044,True,normal,0.0
25570205.462247696,66,coap,downlink,11,299.504,True,normal,0.0
25600573.616955377,93,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
25600603.660955377,93,mqtt_sn,downlink,11,22.044,True,normal,0.0
25600721.036955375,93,coap,downlink,13,43.98800000000001,True,normal,0.0
25834910.401043624,3,novel_lpwan,downlink,10,41.288000000000004,True,normal,0.0
25834940.445043623,3,mqtt_sn,downlink,9,21.044,True,normal,0.0
25835003.333043624,3,coap,downlink,11,42.188,True,normal,0.0
26136090.9060833,13,mqtt_sn,downlink,47,138.176,True,normal,0.0
26136208.2820833,13,coap,downlink,49,41.044,True,normal,0.0
26136034.3180833,13,novel_lpwan,downlink,48,262.752,True,normal,0.0
26211813.340048835,71,novel_lpwan,downlink,48,40.544,True,normal,0.0
26211869.928048834,71,mqtt_sn,downlink,47,74.58800000000001,True,normal,0.0
26665732.155291308,57,mqtt_sn,downlink,47,74.58800000000001,True,normal,0.0
26665795.043291308,57,coap,downlink,49,41.044,True,normal,0.0
26803014.9558539,71,coap,downlink,49,41.044,True,normal,0.0
26827989.05706486,98,novel_lpwan,downlink,10,41.288000000000004,True,normal,0.0
26828108.53306486,98,coap,downlink,11,22.044,True,normal,0.0
26828045.64506486,98,mqtt_sn,downlink,9,149.65200000000002,True,normal,0.0
26973089.673179917,72,mqtt_sn,downlink,9,77.376,True,normal,0.0
26972983.497179918,72,novel_lpwan,downlink,10,294.304,True,normal,0.0
26973123.217179917,72,coap,downlink,11,155.452,True,normal,0.0
27019401.575452834,24,mqtt_sn,downlink,47,40.044,True,normal,0.0
27019199.723452833,24,novel_lpwan,downlink,48,262.752,True,normal,0.0
27019435.119452834,24,coap,downlink,49,265.652,True,normal,0.0
27041606.572414704,1,novel_lpwan,downlink,10,78.976,True,normal,0.0
27041808.424414705,1,mqtt_sn,downlink,9,40.388000000000005,True,normal,0.0
27041925.800414704,1,coap,downlink,11,80.576,True,normal,0.0
27104932.214408968,27,mqtt_sn,downlink,47,74.58800000000001,True,normal,0.0
27104965.758408967,27,coap,downlink,49,76.388,True,normal,0.0
27104902.170408968,27,novel_lpwan,downlink,48,262.752,True,normal,0.0
27258494.597397268,99,novel_lpwan,downlink,12,82.176,True,normal,0.0
27258696.44939727,99,mqtt_sn,downlink,11,22.044,True,normal,0.0
27258729.99339727,99,coap,downlink,13,43.98800000000001,True,normal,0.0
27269922.975613657,57,novel_lpwan,downlink,48,491.904,True,normal,0.0
28402329.921708375,16,novel_lpwan,downlink,12,158.352,True,normal,0.0
28402531.773708377,16,mqtt_sn,downlink,11,155.452,True,normal,0.0
28402950.877708375,16,coap,downlink,13,161.252,True,normal,0.0
28764990.15670165,82,novel_lpwan,downlink,12,22.544,True,normal,0.0
28765372.86070165,82,mqtt_sn,downlink,11,155.452,True,normal,0.0
28765435.74870165,82,coap,downlink,13,161.252,True,normal,0.0
29320569.09947749,31,novel_lpwan,downlink,12,158.352,True,normal,0.0
29320951.80347749,31,mqtt_sn,downlink,11,42.188,True,normal,0.0
29320985.34747749,31,coap,downlink,13,43.98800000000001,True,normal,0.0
29893062.63896366,1,novel_lpwan,downlink,10,78.976,True,normal,0.0
29893092.682963658,1,mqtt_sn,downlink,9,77.376,True,normal,0.0
29893126.226963658,1,coap,downlink,11,581.908,True,normal,0.0
30710793.68803812,86,novel_lpwan,downlink,9,21.044,True,normal,0.0
30711176.392038118,86,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
30711239.28003812,86,coap,downlink,10,41.288000000000004,True,normal,0.0
30847747.986870073,38,coap,downlink,49,41.044,True,normal,0.0
30847714.442870073,38,mqtt_sn,downlink,47,486.704,True,normal,0.0
30847684.398870073,38,novel_lpwan,downlink,48,933.408,True,normal,0.0
31183955.93108273,77,novel_lpwan,downlink,12,22.544,True,normal,0.0
31184062.10708273,77,mqtt_sn,downlink,11,22.044,True,normal,0.0
31184095.651082728,77,coap,downlink,13,23.044,False,normal,0.0
31204866.23149463,0,novel_lpwan,downlink,48,40.544,True,normal,0.0
31204896.27549463,0,mqtt_sn,downlink,47,138.176,True,normal,0.0
31204959.16349463,0,coap,downlink,49,265.652,True,normal,0.0
31392012.869233478,60,novel_lpwan,downlink,9,40.388000000000005,True,normal,0.0
31392119.045233477,60,mqtt_sn,downlink,8,20.544,True,normal,0.0
31392236.421233475,60,coap,downlink,10,78.976,True,normal,0.0
31658176.87574384,49,novel_lpwan,downlink,9,77.376,True,normal,0.0
31658283.05174384,49,mqtt_sn,downlink,8,75.776,True,normal,0.0
31658702.155743837,49,coap,downlink,10,21.544,True,normal,0.0
31837313.84133576,79,mqtt_sn,downlink,11,42.188,True,normal,0.0
31838114.24933576,79,coap,downlink,13,23.044,True,normal,0.0
31948279.13355703,86,novel_lpwan,downlink,12,22.544,True,normal,0.0
31948335.72155703,86,mqtt_sn,downlink,11,22.044,True,normal,0.0
31948557.873557027,86,coap,downlink,13,43.98800000000001,True,normal,0.0
31980055.585495327,23,novel_lpwan,downlink,9,21.044,True,normal,0.0
31980290.98149533,23,coap,downlink,10,21.544,True,normal,0.0
31980257.43749533,23,mqtt_sn,downlink,8,283.904,True,normal,0.0
32170248.084771197,61,novel_lpwan,downlink,10,21.544,True,normal,0.0
32170278.128771197,61,mqtt_sn,downlink,9,40.388000000000005,True,normal,0.0
32170341.016771197,61,coap,downlink,11,42.188,True,normal,0.0
32406783.13682011,79,novel_lpwan,downlink,12,591.408,True,normal,0.0
32497911.294221796,43,novel_lpwan,downlink,12,82.176,True,normal,0.0
32498113.146221798,43,mqtt_sn,downlink,11,155.452,True,normal,0.0
32498176.0342218,43,coap,downlink,13,309.904,True,normal,0.0
32607053.280946493,40,mqtt_sn,downlink,11,42.188,True,normal,0.0
32606996.692946494,40,novel_lpwan,downlink,12,158.352,True,normal,0.0
32607472.38494649,40,coap,downlink,13,600.908,True,normal,0.0
33159609.958416715,9,mqtt_sn,downlink,8,20.544,True,normal,0.0
33159672.846416716,9,coap,downlink,10,41.288000000000004,True,normal,0.0
33159579.914416716,9,novel_lpwan,downlink,9,289.104,True,normal,0.0
33469150.761747126,29,novel_lpwan,downlink,48,139.776,True,normal,0.0
33469180.805747125,29,mqtt_sn,downlink,47,259.852,True,normal,0.0
33469298.181747124,29,coap,downlink,49,265.652,True,normal,0.0
33478625.723631114,97,novel_lpwan,downlink,48,40.544,True,normal,0.0
33478827.575631116,97,mqtt_sn,downlink,47,486.704,True,normal,0.0
34129861.271899484,97,coap,downlink,49,76.388,True,normal,0.0
34346810.30620168,22,mqtt_sn,downlink,9,40.388000000000005,True,normal,0.0
34346753.71820168,22,novel_lpwan,downlink,10,152.55200000000002,True,normal,0.0
34346873.19420168,22,coap,downlink,11,155.452,True,normal,0.0
34664315.450855546,52,novel_lpwan,downlink,9,77.376,True,normal,0.0
34664698.15485555,52,mqtt_sn,downlink,8,146.752,True,normal,0.0
34665117.25885555,52,coap,downlink,10,41.288000000000004,True,normal,0.0
36221536.825281456,23,novel_lpwan,downlink,10,21.544,True,normal,0.0
36221643.001281455,23,mqtt_sn,downlink,9,21.044,True,normal,0.0
36221760.37728146,23,coap,downlink,11,80.576,True,normal,0.0
36710998.19849932,62,novel_lpwan,downlink,12,82.176,True,normal,0.0
36711137.91849932,62,coap,downlink,13,43.98800000000001,True,normal,0.0
36711104.37449932,62,mqtt_sn,downlink,11,155.452,True,normal,0.0
37772394.769918874,68,mqtt_sn,downlink,9,21.044,False,normal,0.0
37772364.725918874,68,novel_lpwan,downlink,10,78.976,True,normal,0.0
37772428.31391887,68,coap,downlink,11,42.188,True,normal,0.0
37788451.766691625,78,novel_lpwan,downlink,12,82.176,False,normal,0.0
37788557.942691624,78,mqtt_sn,downlink,11,80.576,True,normal,0.0
37788675.318691626,78,coap,downlink,13,43.98800000000001,True,normal,0.0
38447556.07224071,2,novel_lpwan,downlink,9,21.044,True,normal,0.0
38447703.49224071,2,coap,downlink,10,21.544,True,normal,0.0
38447586.11624071,2,mqtt_sn,downlink,8,283.904,True,normal,0.0
38881422.05402719,93,mqtt_sn,downlink,47,74.58800000000001,True,normal,0.0
38881392.01002719,93,novel_lpwan,downlink,48,139.776,True,normal,0.0
38881841.158027194,93,coap,downlink,49,41.044,True,normal,0.0
39021889.26302129,68,novel_lpwan,downlink,10,41.288000000000004,True,normal,0.0
39021952.85102129,68,coap,downlink,11,42.188,True,normal,0.0
39062840.422131255,75,novel_lpwan,downlink,48,75.488,True,normal,0.0
39062870.466131255,75,mqtt_sn,downlink,47,259.852,True,normal,0.0
39063289.57013126,75,coap,downlink,49,76.388,True,normal,0.0
39460110.17287755,33,novel_lpwan,downlink,9,77.376,True,normal,0.0
39460166.76087755,33,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
39460229.648877546,33,coap,downlink,10,152.55200000000002,True,normal,0.0
39642391.05373478,68,mqtt_sn,downlink,9,77.376,True,normal,0.0
39868643.47217478,36,novel_lpwan,downlink,10,41.288000000000004,True,normal,0.0
39868908.21217477,36,coap,downlink,11,22.044,True,normal,0.0
39868845.32417478,36,mqtt_sn,downlink,9,149.65200000000002,True,normal,0.0
40038400.66924102,24,novel_lpwan,downlink,9,40.388000000000005,True,normal,0.0
40038506.84524102,24,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
40038624.22124102,24,coap,downlink,10,152.55200000000002,True,normal,0.0
40121775.6090013,35,novel_lpwan,downlink,12,22.544,True,normal,0.0
40122158.313001305,35,mqtt_sn,downlink,11,80.576,True,normal,0.0
40122577.41700131,35,coap,downlink,13,23.044,True,normal,0.0
41129828.018248074,36,novel_lpwan,downlink,48,40.544,True,normal,0.0
41129858.06224807,36,mqtt_sn,downlink,47,40.044,True,normal,0.0
41129891.60624807,36,coap,downlink,49,41.044,True,normal,0.0
41358144.59896614,0,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
41358250.774966136,0,mqtt_sn,downlink,11,42.188,True,normal,0.0
41358368.15096614,0,coap,downlink,13,309.904,True,normal,0.0
41413717.37623384,5,novel_lpwan,downlink,48,75.488,True,normal,0.0
41413773.96423384,5,mqtt_sn,downlink,47,259.852,True,normal,0.0
41413996.11623384,5,coap,downlink,49,41.044,True,normal,0.0
41781702.18431524,91,novel_lpwan,downlink,9,21.044,True,normal,0.0
41782151.332315244,91,coap,downlink,10,78.976,True,normal,0.0
41915344.08780736,44,mqtt_sn,downlink,11,42.188,True,normal,0.0
41915142.23580736,44,novel_lpwan,downlink,12,304.704,True,normal,0.0
41915461.46380736,44,coap,downlink,13,43.98800000000001,True,normal,0.0
42221647.2366679,53,novel_lpwan,downlink,48,139.776,True,normal,0.0
42222381.1446679,53,mqtt_sn,downlink,47,138.176,True,normal,0.0
42222498.5206679,53,coap,downlink,49,41.044,True,normal,0.0
42390059.86421737,91,mqtt_sn,downlink,8,283.904,True,normal,0.0
42442429.208375014,1,novel_lpwan,downlink,48,139.776,True,normal,0.0
42442603.172375016,1,coap,downlink,49,265.652,True,normal,0.0
42442485.796375014,1,mqtt_sn,downlink,47,486.704,True,normal,0.0
42469965.87386889,88,novel_lpwan,downlink,12,158.352,True,normal,0.0
42469995.91786889,88,mqtt_sn,downlink,11,155.452,True,normal,0.0
42470029.46186889,88,coap,downlink,13,309.904,True,normal,0.0
42640374.71556094,72,novel_lpwan,downlink,12,158.352,True,normal,0.0
42640576.56756094,72,mqtt_sn,downlink,11,299.504,True,normal,0.0
42718995.31503941,84,novel_lpwan,downlink,48,40.544,True,normal,0.0
42719135.03503941,84,coap,downlink,49,141.376,True,normal,0.0
42719101.49103941,84,mqtt_sn,downlink,47,486.704,True,normal,0.0
43289191.20660472,72,coap,downlink,13,23.044,False,normal,0.0
43419701.49701118,40,novel_lpwan,downlink,9,149.65200000000002,True,normal,0.0
43419903.349011175,40,mqtt_sn,downlink,8,146.752,True,normal,0.0
43419936.893011175,40,coap,downlink,10,152.55200000000002,True,normal,0.0
43552410.67457579,93,mqtt_sn,downlink,47,40.044,True,normal,0.0
43552380.63057579,93,novel_lpwan,downlink,48,262.752,True,normal,0.0
43553211.08257579,93,coap,downlink,49,265.652,True,normal,0.0
43597829.40339679,52,novel_lpwan,downlink,9,77.376,True,normal,0.0
43597935.57939679,52,mqtt_sn,downlink,8,20.544,True,normal,0.0
43597998.46739679,52,coap,downlink,10,41.288000000000004,True,normal,0.0
43715618.85583555,48,novel_lpwan,downlink,12,158.352,True,normal,0.0
43716001.55983555,48,mqtt_sn,downlink,11,42.188,False,normal,0.0
43716420.663835555,48,coap,downlink,13,43.98800000000001,True,normal,0.0
44475526.24844439,75,novel_lpwan,downlink,10,21.544,False,normal,0.0
44475632.42444439,75,mqtt_sn,downlink,9,40.388000000000005,True,normal,0.0
44475665.96844439,75,coap,downlink,11,42.188,True,normal,0.0
45138049.37661037,55,novel_lpwan,downlink,9,21.044,True,normal,0.0
45138251.22861037,55,mqtt_sn,downlink,8,39.48800000000001,False,normal,0.0
45138473.38061037,55,coap,downlink,10,21.544,True,normal,0.0
45505057.37472442,10,novel_lpwan,downlink,48,75.488,True,normal,0.0
45505259.226724416,10,mqtt_sn,downlink,47,40.044,True,normal,0.0
45505678.33072442,10,coap,downlink,49,41.044,True,normal,0.0
45849107.82321548,26,novel_lpwan,downlink,48,491.904,True,normal,0.0
45849213.999215476,26,mqtt_sn,downlink,47,923.908,True,normal,0.0
46668017.53226316,70,novel_lpwan,downlink,9,21.044,True,normal,0.0
46668047.57626316,70,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
46668110.464263156,70,coap,downlink,10,78.976,True,normal,0.0
46672874.55778401,78,mqtt_sn,downlink,47,40.044,True,normal,0.0
46672817.969784014,78,novel_lpwan,downlink,48,139.776,True,normal,0.0
46672937.44578401,78,coap,downlink,49,265.652,True,normal,0.0
47527236.65544137,27,novel_lpwan,downlink,12,22.544,False,normal,0.0
47527342.83144137,27,mqtt_sn,downlink,11,80.576,True,normal,0.0
47527564.983441375,27,coap,downlink,13,43.98800000000001,True,normal,0.0
47867504.018831715,48,novel_lpwan,downlink,9,77.376,True,normal,0.0
47867705.87083171,48,mqtt_sn,downlink,8,75.776,True,normal,0.0
47867768.75883171,48,coap,downlink,10,41.288000000000004,True,normal,0.0
47957201.039244786,82,novel_lpwan,downlink,9,21.044,True,normal,0.0
47957307.215244785,82,mqtt_sn,downlink,8,146.752,True,normal,0.0
47957529.36724479,82,coap,downlink,10,21.544,True,normal,0.0
48597105.93345203,68,novel_lpwan,downlink,12,22.544,True,normal,0.0
48597169.52145203,68,coap,downlink,13,83.776,True,normal,0.0
48597135.97745203,68,mqtt_sn,downlink,11,155.452,True,normal,0.0
48657578.958934896,85,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
48657635.546934895,85,mqtt_sn,downlink,11,42.188,False,normal,0.0
48657752.9229349,85,coap,downlink,13,161.252,True,normal,0.0
48725329.947803006,95,novel_lpwan,downlink,9,21.044,True,normal,0.0
48725386.535803005,95,mqtt_sn,downlink,8,20.544,True,normal,0.0
48725608.68780301,95,coap,downlink,10,41.288000000000004,True,normal,0.0
49075945.68181211,25,novel_lpwan,downlink,48,139.776,True,normal,0.0
49076002.26981211,25,mqtt_sn,downlink,47,259.852,True,normal,0.0
49076065.1578121,25,coap,downlink,49,942.908,True,normal,0.0
49221294.67379597,4,mqtt_sn,downlink,47,40.044,True,normal,0.0
49221328.21779597,4,coap,downlink,49,265.652,True,normal,0.0
49221188.49779597,4,novel_lpwan,downlink,48,933.408,True,normal,0.0
49323398.60710213,53,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
49323455.19510213,53,mqtt_sn,downlink,11,22.044,True,normal,0.0
49323488.73910213,53,coap,downlink,13,83.776,True,normal,0.0
49653164.23261955,78,novel_lpwan,downlink,48,139.776,True,normal,0.0
49653220.820619546,78,mqtt_sn,downlink,47,259.852,True,normal,0.0
49653254.364619546,78,coap,downlink,49,265.652,True,normal,0.0
49970584.02304284,95,coap,downlink,10,21.544,True,normal,0.0
49970550.47904284,95,mqtt_sn,downlink,8,146.752,True,normal,0.0
